ID,HIV4_Polarity,VADER_Compound
5025,0.7142856122449125,-0.5106
3566,0.3333333055555579,-0.0258
4660,-0.33333327777778704,-0.5859
7539,0.24999996875000394,-0.1005
6572,0.1428571224489825,-0.7003
7859,0.0,-0.3182
4675,0.4545454132231443,0.1154
3253,0.7142856122449125,0.7096
8029,0.09090908677685969,-0.9493
10116,0.6666665555555741,-0.4939
7176,0.4999999375000079,0.3818
42,0.5294117335640156,-0.7728
7655,0.09090908264462885,0.3182
2290,0.5555554938271674,-0.0772
2948,-0.09090908264462885,-0.9611
12166,0.199999960000008,-0.6597
1668,0.99999950000025,0.3182
46,-0.09090908264462885,-0.91
7557,0.0,0.9313
5393,0.2727272644628102,-0.4019
10128,0.33333327777778704,0.7525
11824,0.4999999375000079,0.743
9556,-0.17647057785467188,-0.9788
7735,0.4545454132231443,0.9217
1193,-0.1428571224489825,0.7717
11230,0.4999999583333368,-0.9118
286,0.19999998666666757,0.7537
6575,-0.37499997656250145,-0.9729
347,-0.2857142653061239,-0.4939
11465,-0.9999996666667778,-0.7717
10375,-0.4444444197530878,-0.4031
8347,-0.42857139795918586,-0.0387
362,0.2857142653061239,0.8957
3088,0.0,-0.968
9890,0.199999960000008,-0.3599
4142,0.49999987500003124,-0.1114
8636,0.2727272479338866,-0.5904
10384,-0.16666665277777895,-0.9786
10458,0.7777776913580343,0.2525
8909,0.0,-0.34
675,0.9999998750000157,0.4215
11814,-0.17647057785467188,-0.2672
568,-0.7499999062500118,0.0516
7463,0.199999960000008,-0.743
4399,0.16666665277777895,0.7456
10276,-0.7142856632653098,-0.9809
531,-0.15789472853185638,0.5499
3523,0.17647057785467188,0.2589
1471,0.4285713673469475,0.8122
6267,-0.11111109876543349,-0.8658
9318,-0.4999999375000079,-0.7644
912,-0.33333329629630043,-0.9106
